index,S1_Temp,S2_Temp,S3_Temp,S4_Temp,S1_Light,S2_Light,S3_Light,S4_Light,S1_Sound,S2_Sound,S3_Sound,S4_Sound,S5_CO2,S5_CO2_Slope,S6_PIR,S7_PIR,Occupancy,timestamp
190,25.69,28.38,25.19,26,155,242,190,60,0.57,0.15,0.77,0.19,645,0.426923076923,1,0,1,2017-12-22 12:29:46.000000
191,25.69,28.44,25.19,26,156,244,190,64,1.12,0.49,0.77,0.25,645,0.411538461538,1,1,1,2017-12-22 12:30:16.000000
192,25.75,28.56,25.19,26.06,158,245,205,65,0.91,0.29,2.83,0.29,650,0.434615384615,1,1,1,2017-12-22 12:30:47.000000
193,25.75,28.56,25.25,26.06,159,246,214,66,0.55,0.23,1.01,0.48,645,0.4,1,1,1,2017-12-22 12:31:17.000000
194,25.75,28.63,25.25,26.06,159,246,220,63,0.58,0.5,3.64,0.62,655,0.4,1,1,1,2017-12-22 12:31:48.000000
195,25.75,28.56,25.31,26.06,159,244,224,65,0.83,0.36,2.15,0.85,655,0.430769230769,1,1,1,2017-12-22 12:32:19.000000
196,25.75,28.44,25.31,26.06,159,247,224,64,2.62,0.82,2.15,0.43,660,0.492307692308,1,1,1,2017-12-22 12:32:49.000000
197,25.75,28.31,25.31,26,158,244,222,65,0.7,0.35,0.5,0.47,660,0.534615384615,1,1,1,2017-12-22 12:33:20.000000
198,25.75,28.5,25.31,26.06,158,244,217,65,0.72,0.49,0.93,0.45,655,0.511538461538,1,1,1,2017-12-22 12:33:51.000000
199,25.81,28.69,25.31,26.13,159,245,217,65,2.88,0.57,0.93,0.2,660,0.569230769231,1,1,1,2017-12-22 12:34:21.000000
200,25.75,28.69,25.31,26.06,159,245,216,65,0.62,0.74,0.19,0.13,665,0.707692307692,1,0,1,2017-12-22 12:34:52.000000
201,25.75,28.63,25.31,26.06,160,244,216,65,0.36,0.4,0.19,0.22,665,0.880769230769,1,1,1,2017-12-22 12:35:22.000000
202,25.81,28.81,25.31,26.06,160,244,223,67,0.79,0.46,3.63,0.43,670,1.03846153846,1,1,1,2017-12-22 12:35:53.000000
203,25.81,28.75,25.31,26.06,160,244,225,68,0.51,0.92,1.32,0.26,680,1.31923076923,1,1,1,2017-12-22 12:36:24.000000
204,25.81,28.88,25.31,26.06,160,244,224,67,0.95,0.84,1.61,0.36,675,1.43076923077,1,1,1,2017-12-22 12:36:54.000000
205,25.81,28.81,25.38,26.06,160,244,224,67,1.01,0.79,0.96,0.65,675,1.51538461538,1,1,1,2017-12-22 12:37:25.000000
206,25.81,28.81,25.38,26.13,160,243,215,66,2.04,0.62,3.64,3.4,675,1.62307692308,1,1,1,2017-12-22 12:37:56.000000
207,25.81,28.94,25.38,26.13,160,243,223,65,0.95,3.44,3.65,1.03,675,1.70769230769,1,1,1,2017-12-22 12:38:26.000000
208,25.81,28.94,25.31,26.13,160,243,222,66,0.96,0.91,0.25,0.28,685,1.81153846154,1,1,1,2017-12-22 12:38:57.000000
209,25.81,28.94,25.38,26.13,159,243,222,66,0.58,0.56,3.65,0.27,690,1.97692307692,1,1,1,2017-12-22 12:39:28.000000
210,25.81,29,25.38,26.06,159,243,224,67,3.47,3.34,1.72,3.4,690,2.05769230769,1,1,1,2017-12-22 12:39:58.000000
211,25.81,28.94,25.38,26.06,160,244,223,67,0.45,0.65,1.86,0.5,695,2.19615384615,1,1,1,2017-12-22 12:40:29.000000
212,25.81,28.94,25.38,26.06,160,244,223,67,0.83,0.54,1.41,0.47,695,2.29615384615,1,1,1,2017-12-22 12:40:59.000000
213,25.81,29,25.38,26.06,160,243,221,66,0.57,0.63,0.58,0.23,700,2.35384615385,1,0,1,2017-12-22 12:41:30.000000
214,25.81,28.94,25.38,26.06,159,246,221,66,1.62,0.53,0.88,0.33,695,2.31923076923,1,1,1,2017-12-22 12:42:01.000000
215,25.81,28.81,25.38,26.06,160,247,221,66,0.71,0.37,0.88,0.21,695,2.29230769231,1,1,1,2017-12-22 12:42:31.000000
216,25.94,28.19,25.5,26.19,163,249,229,70,0.68,0.52,2.41,0.31,810,3.28846153846,1,1,1,2017-12-22 13:08:03.000000
217,25.94,28.13,25.5,26.19,164,249,229,70,0.89,0.83,2.56,0.47,810,4.20769230769,1,1,1,2017-12-22 13:08:34.000000
218,25.94,28.13,25.5,26.19,163,249,228,70,0.63,0.29,1.01,0.18,810,4.95384615385,1,1,1,2017-12-22 13:09:04.000000
219,25.94,28.06,25.5,26.13,163,249,229,70,0.53,0.31,0.25,3.4,815,5.71923076923,1,1,1,2017-12-22 13:09:35.000000
220,25.94,28.13,25.5,26.19,163,248,229,70,2.25,3.4,3.66,0.31,815,6.36153846154,1,1,1,2017-12-22 13:10:06.000000
221,25.94,28.25,25.5,26.19,163,247,228,70,0.41,0.26,0.8,0.28,815,6.93076923077,1,1,1,2017-12-22 13:10:36.000000
222,25.94,28.25,25.5,26.13,162,247,228,70,0.35,0.3,0.89,1.35,815,7.38076923077,1,1,1,2017-12-22 13:11:07.000000
223,25.94,28.38,25.56,26.19,162,248,228,70,1.56,1.35,3.66,0.31,820,7.70769230769,0,1,1,2017-12-22 13:11:38.000000
224,25.94,28.19,25.5,26.13,162,247,228,70,0.79,0.81,1.36,1.84,835,8.09615384615,1,0,1,2017-12-22 13:12:08.000000
225,25.94,28.19,25.56,26.13,162,247,227,70,3.3,2.98,3.66,2.43,840,8.44615384615,1,1,1,2017-12-22 13:12:39.000000
226,25.94,28.25,25.56,26.13,162,249,227,70,1.31,2.02,3.66,0.6,840,8.66153846154,1,1,1,2017-12-22 13:13:09.000000
227,25.94,28.38,25.56,26.19,161,249,228,70,0.52,0.42,1.03,0.33,845,8.83846153846,1,1,1,2017-12-22 13:13:40.000000
228,25.94,28.25,25.56,26.13,162,249,228,70,0.41,0.22,0.71,0.26,845,8.98076923077,1,1,1,2017-12-22 13:14:11.000000
229,25.94,28.19,25.56,26.13,163,249,228,69,1.04,0.35,0.8,0.1,845,8.94615384615,1,1,1,2017-12-22 13:14:41.000000
230,25.94,28.13,25.56,26.19,162,246,227,70,0.33,2.11,1.05,0.43,845,8.78076923077,1,0,1,2017-12-22 13:15:12.000000
231,25.94,28.25,25.63,26.19,162,249,226,69,0.45,2.22,1.13,0.32,840,8.43846153846,1,1,1,2017-12-22 13:15:43.000000
232,25.94,28,25.63,26.19,163,250,226,70,0.39,0.54,1.31,0.3,840,7.96923076923,1,1,1,2017-12-22 13:16:13.000000
233,25.94,28,25.63,26.19,163,252,227,70,0.08,0.28,0.14,0.07,845,7.51923076923,0,0,1,2017-12-22 13:16:44.000000
234,26,27.94,25.63,26.19,164,251,228,70,0.2,0.29,0.23,0.12,850,7.04230769231,1,1,1,2017-12-22 13:17:15.000000
235,25.94,28,25.69,26.25,163,252,221,70,1.74,0.65,2,0.43,855,6.48846153846,1,1,1,2017-12-22 13:17:45.000000
236,26,28,25.69,26.19,164,252,225,70,0.61,0.45,3.65,0.87,850,5.81153846154,1,1,1,2017-12-22 13:18:16.000000
237,25.94,27.94,25.69,26.19,163,247,269,69,0.99,0.9,3.01,0.81,850,5.01538461538,1,1,1,2017-12-22 13:19:17.000000
238,26,27.81,25.69,26.19,163,249,267,69,0.69,1.08,2.23,0.55,845,4.10384615385,0,1,1,2017-12-22 13:19:48.000000
239,25.94,27.81,25.69,26.19,163,248,267,68,0.55,0.82,2.23,0.28,845,3.03076923077,1,1,1,2017-12-22 13:20:18.000000
240,25.94,27.75,25.69,26.19,163,251,266,70,0.5,0.69,2.49,0.38,850,1.88846153846,1,1,1,2017-12-22 13:20:49.000000
241,25.94,27.81,25.69,26.19,164,251,267,69,0.78,0.62,3.19,0.92,855,1.82307692308,1,1,1,2017-12-22 13:21:20.000000
242,26,27.75,25.69,26.19,163,252,267,70,1.24,0.84,3.65,0.28,855,1.72307692308,1,1,1,2017-12-22 13:21:50.000000
243,25.94,27.75,25.69,26.25,164,252,270,70,0.35,2.33,0.88,0.29,860,1.63461538462,1,1,1,2017-12-22 13:22:21.000000
244,26,27.88,25.75,26.25,164,253,261,70,3.46,0.21,0.83,0.25,855,1.51153846154,0,1,1,2017-12-22 13:22:52.000000
245,26,27.81,25.75,26.25,164,253,272,71,0.3,0.23,0.83,0.18,860,1.40384615385,1,1,1,2017-12-22 13:23:22.000000
246,26,27.81,25.75,26.19,165,254,274,72,0.76,0.14,0.39,0.14,860,1.26153846154,1,1,1,2017-12-22 13:23:53.000000
247,26,27.88,25.75,26.19,164,253,272,71,1.24,0.17,0.61,0.23,860,1.08461538462,1,1,1,2017-12-22 13:24:23.000000
248,26,27.88,25.75,26.25,165,254,272,70,2.42,0.34,0.7,0.17,860,0.923076923077,1,1,1,2017-12-22 13:24:54.000000
249,26,27.88,25.81,26.19,164,253,270,70,0.15,0.14,0.07,0.07,860,0.880769230769,0,1,1,2017-12-22 13:25:25.000000
250,26,27.94,25.81,26.19,164,252,268,70,0.18,0.45,0.06,0.06,865,0.915384615385,0,0,1,2017-12-22 13:25:55.000000
251,26,27.81,25.81,26.19,163,252,268,70,0.17,0.06,0.06,0.06,865,0.930769230769,1,0,1,2017-12-22 13:26:26.000000
252,26,27.81,25.81,26.19,164,252,268,70,0.07,0.1,0.19,0.06,865,0.976923076923,1,0,1,2017-12-22 13:26:57.000000
253,26,27.75,25.81,26.19,163,252,266,69,0.06,0.06,0.14,0.09,875,1.1,0,0,1,2017-12-22 13:27:27.000000
254,26,27.69,25.81,26.19,163,252,267,70,0.08,0.13,0.13,0.07,880,1.24615384615,0,0,1,2017-12-22 13:27:58.000000
255,26,27.75,25.81,26.25,164,251,267,70,0.07,0.05,0.07,0.09,875,1.31923076923,0,1,1,2017-12-22 13:28:28.000000
256,26,27.75,25.81,26.25,162,247,254,69,0.56,2.61,2.24,0.75,880,1.36538461538,1,1,1,2017-12-22 13:28:59.000000
257,26,27.63,25.88,26.25,163,253,268,70,0.96,0.75,2.69,0.43,885,1.42692307692,1,1,1,2017-12-22 13:29:30.000000
258,26,27.63,25.88,26.19,164,253,269,70,1.52,0.47,1.41,0.29,885,1.50384615385,1,1,1,2017-12-22 13:30:00.000000
259,26,27.63,25.88,26.25,165,254,270,71,0.48,0.4,1.2,0.33,875,1.50769230769,1,1,1,2017-12-22 13:30:31.000000
260,26.06,27.56,25.88,26.19,165,254,272,73,0.71,0.37,1.21,0.44,870,1.49615384615,0,1,1,2017-12-22 13:31:02.000000
261,26.06,27.56,25.88,26.19,165,254,274,73,0.51,0.5,1.32,0.42,875,1.46923076923,1,1,1,2017-12-22 13:32:03.000000
262,26,27.5,25.88,26.31,165,254,280,72,0.92,0.43,0.42,0.29,870,1.37692307692,1,1,1,2017-12-22 13:32:34.000000
263,26,27.5,25.88,26.31,165,254,275,70,0.29,0.44,0.92,0.74,870,1.21923076923,0,1,1,2017-12-22 13:33:04.000000
264,26,27.38,25.94,26.25,165,254,275,70,1.22,3.44,3.11,0.14,870,1.04230769231,1,1,1,2017-12-22 13:33:35.000000
265,26.06,27.44,25.88,26.31,165,254,276,71,0.78,0.11,1.93,0.54,865,0.85,1,0,1,2017-12-22 13:34:05.000000
266,26.06,27.5,25.88,26.25,165,254,276,71,0.81,0.59,3.65,0.58,870,0.742307692308,1,1,1,2017-12-22 13:34:36.000000
267,26.06,27.44,25.88,26.31,165,254,275,72,0.63,0.51,1.59,0.48,870,0.623076923077,0,1,1,2017-12-22 13:35:07.000000
268,26,27.38,25.88,26.31,165,254,278,73,0.71,0.39,1.05,0.26,865,0.496153846154,0,1,1,2017-12-22 13:35:37.000000
269,26.06,27.38,25.94,26.25,165,255,278,72,0.61,0.3,3,0.45,860,0.269230769231,1,1,1,2017-12-22 13:36:08.000000
270,26.06,27.38,25.94,26.31,165,254,278,72,0.66,0.68,2.9,0.5,840,-0.0961538461538,1,1,1,2017-12-22 13:36:39.000000
271,26.06,27.31,25.94,26.25,165,254,250,71,0.55,0.4,0.27,0.22,845,-0.4,1,1,1,2017-12-22 13:37:09.000000
272,26.06,27.31,25.94,26.31,165,254,275,71,0.45,0.38,3.65,0.52,850,-0.646153846154,0,1,1,2017-12-22 13:37:40.000000
273,26.06,27.25,25.94,26.25,165,254,276,73,0.56,0.63,2.27,0.58,860,-0.792307692308,0,1,1,2017-12-22 13:38:11.000000
274,26.06,27.31,25.88,26.31,164,247,279,72,0.79,0.79,2.37,0.79,865,-0.892307692308,1,1,1,2017-12-22 13:38:41.000000
275,26.06,27.19,25.94,26.31,165,256,278,72,1.48,0.88,2.68,0.83,870,-0.9,1,1,1,2017-12-22 13:39:12.000000
276,26.06,27.19,25.88,26.31,165,254,278,72,1.09,1.45,2.84,0.47,870,-0.911538461538,1,1,1,2017-12-22 13:39:42.000000
277,26.06,27.25,25.94,26.25,165,254,276,72,0.39,1.43,1.63,0.55,885,-0.788461538462,1,1,1,2017-12-22 13:40:13.000000
278,26.06,27.25,25.94,26.25,165,257,279,72,3.63,1.66,3.65,0.54,890,-0.534615384615,1,1,1,2017-12-22 13:40:44.000000
279,26.06,27.31,25.94,26.31,164,258,279,72,0.99,0.22,0.3,0.18,895,-0.196153846154,1,1,1,2017-12-22 13:41:14.000000
280,26.06,27.38,25.94,26.31,165,256,279,72,1.08,0.43,0.7,0.1,895,0.0807692307692,1,1,1,2017-12-22 13:41:45.000000
281,26.06,27.38,25.94,26.31,165,255,279,72,0.12,0.39,0.47,0.11,890,0.346153846154,0,1,1,2017-12-22 13:42:16.000000
282,26.06,27.38,25.94,26.31,165,256,277,71,0.17,1.6,0.52,0.57,890,0.653846153846,1,1,1,2017-12-22 13:42:46.000000
283,26.06,27.31,25.94,26.25,165,254,276,71,0.97,1.21,3.12,0.68,880,0.865384615385,1,1,1,2017-12-22 13:43:17.000000
284,26.06,27.31,25.94,26.25,165,254,277,70,0.1,0.75,1.12,0.1,880,0.980769230769,1,1,1,2017-12-22 13:43:48.000000
285,26.06,27.25,25.94,26.31,165,254,275,70,0.09,0.21,0.52,0.1,880,1.04230769231,0,1,1,2017-12-22 13:44:18.000000
286,26.06,27.25,25.94,26.31,164,254,276,71,0.19,0.16,0.77,0.06,875,1.1,0,1,1,2017-12-22 13:44:49.000000
287,26.06,27.13,25.94,26.25,165,255,277,72,0.09,0.07,0.51,0.08,875,1.10769230769,0,1,1,2017-12-22 13:45:19.000000
288,26.13,27.06,26,26.31,164,255,278,71,0.12,0.07,0.46,0.08,875,1.11153846154,0,0,1,2017-12-22 13:45:50.000000
289,26.06,27.06,25.94,26.31,165,255,272,72,0.09,0.12,0.7,0.1,880,1.15769230769,0,0,1,2017-12-22 13:46:21.000000
290,26.06,27,25.94,26.25,165,255,279,72,0.65,0.15,0.2,0.17,880,1.14615384615,1,1,1,2017-12-22 13:46:51.000000
291,26.06,27.06,26,26.31,165,255,277,71,0.1,0.1,0.87,0.09,890,1.26538461538,1,1,1,2017-12-22 13:47:22.000000
292,26.06,26.94,26,26.31,164,255,277,71,0.1,0.18,0.4,0.1,900,1.46153846154,1,1,1,2017-12-22 13:47:53.000000
293,26.13,27.13,25.94,26.31,164,254,276,70,0.16,0.12,0.58,0.11,905,1.63076923077,1,1,1,2017-12-22 13:48:23.000000
294,26.06,27.13,25.94,26.31,164,254,275,71,0.1,0.1,0.71,0.12,910,1.76538461538,0,1,1,2017-12-22 13:48:54.000000
295,26.06,27.06,26,26.38,164,254,276,70,0.3,0.26,0.64,0.08,910,1.66153846154,1,1,1,2017-12-22 13:49:25.000000
296,26.06,27,26,26.31,165,254,275,70,0.83,0.27,0.62,0.14,910,1.55384615385,1,1,1,2017-12-22 13:49:55.000000
297,26.06,27,26,26.31,164,254,274,70,1.2,0.28,0.22,0.11,910,1.44615384615,1,1,1,2017-12-22 13:50:26.000000
298,26.13,27.06,26,26.31,165,254,274,71,1.13,1.4,1.51,1.36,910,1.39230769231,1,1,1,2017-12-22 13:50:56.000000
299,26.06,27.13,26,26.31,165,256,279,71,0.55,0.14,0.85,0.25,910,1.35,1,1,1,2017-12-22 13:51:27.000000
300,26.06,27.06,26,26.25,165,255,275,70,0.42,0.33,1.04,0.09,910,1.32307692308,1,1,1,2017-12-22 13:51:58.000000
301,26.13,27.19,26,26.31,164,254,274,70,0.11,0.06,0.21,0.08,910,1.26538461538,0,0,1,2017-12-22 13:52:28.000000
302,26.06,27.19,26,26.31,165,254,274,71,0.41,0.11,1.16,0.14,915,1.37307692308,0,1,1,2017-12-22 13:52:59.000000
303,26.13,27.19,26,26.31,165,256,277,73,0.08,0.23,0.15,0.11,910,1.46153846154,0,1,1,2017-12-22 13:53:30.000000
304,26.13,27.13,26.06,26.31,165,257,280,73,0.09,0.32,0.13,0.07,915,1.63076923077,1,0,1,2017-12-22 13:54:00.000000
305,26.13,27.13,26,26.31,165,256,278,72,0.38,0.22,0.07,0.12,920,1.83076923077,1,1,1,2017-12-22 13:54:31.000000
306,26.06,27.25,26,26.31,163,255,254,72,0.91,0.23,1.37,0.34,925,2.00769230769,1,1,1,2017-12-22 13:55:02.000000
307,26.13,27.19,26,26.25,165,256,273,73,0.88,0.76,2.6,0.66,925,2.15769230769,1,1,1,2017-12-22 13:55:32.000000
308,26.13,27.19,26.06,26.25,165,255,277,72,0.75,0.5,1.69,0.1,930,2.22692307692,1,0,1,2017-12-22 13:56:03.000000
309,26.13,27.19,26.06,26.25,165,255,278,72,0.82,0.19,0.09,0.06,935,2.30384615385,1,0,1,2017-12-22 13:56:33.000000
310,26.13,27.19,26,26.31,165,255,278,73,0.48,0.1,0.08,0.07,935,2.33846153846,1,0,1,2017-12-22 13:57:04.000000
311,26.13,27.06,26.06,26.31,165,256,280,73,0.53,0.09,0.16,0.09,935,2.28076923077,0,0,1,2017-12-22 13:57:35.000000
312,26.13,27.19,26.06,26.25,165,256,279,72,0.43,0.09,0.53,0.09,935,2.17692307692,1,0,1,2017-12-22 13:58:05.000000
313,26.13,27.19,26,26.31,165,256,279,71,0.13,0.12,0.48,0.11,935,2.02692307692,1,0,1,2017-12-22 13:58:36.000000
314,26.13,27.19,26,26.31,165,256,276,72,0.38,0.1,0.11,0.07,935,1.88076923077,0,0,1,2017-12-22 13:59:07.000000
315,26.13,27.19,26,26.38,165,256,279,72,0.1,0.05,0.07,0.07,935,1.69230769231,0,0,1,2017-12-22 13:59:37.000000
316,26.13,27.06,26,26.31,165,256,279,73,0.11,0.07,0.13,0.12,930,1.51538461538,0,0,1,2017-12-22 14:00:08.000000
317,26.13,27.06,26,26.31,165,257,279,74,0.34,0.12,0.77,0.1,925,1.36153846154,1,0,1,2017-12-22 14:00:38.000000
318,26.13,27.06,26,26.5,165,257,280,73,0.14,0.15,0.19,0.1,925,1.23846153846,1,0,1,2017-12-22 14:01:09.000000
319,26.19,27.13,26.06,26.38,165,257,278,73,0.1,0.07,0.13,0.07,930,1.19615384615,1,0,1,2017-12-22 14:01:40.000000
320,26.13,27.13,26,26.38,165,256,269,73,0.3,0.07,0.11,0.19,940,1.23076923077,1,1,1,2017-12-22 14:02:10.000000
321,26.19,27.06,26,26.38,165,256,280,73,0.08,0.07,0.22,0.08,940,1.24230769231,1,1,1,2017-12-22 14:02:41.000000
322,26.13,27.13,26.06,26.38,165,255,275,72,0.09,0.1,0.15,0.09,945,1.27692307692,0,1,1,2017-12-22 14:03:12.000000
323,26.13,27.19,26,26.38,165,255,277,72,0.36,0.12,0.21,0.14,945,1.28461538462,0,0,1,2017-12-22 14:03:42.000000
324,26.19,27.13,26,26.38,165,255,277,73,0.08,0.1,0.27,0.07,955,1.35769230769,0,0,1,2017-12-22 14:04:13.000000
325,26.13,27.06,26.06,26.38,165,255,278,74,0.22,0.09,0.14,0.11,960,1.44230769231,0,0,1,2017-12-22 14:04:44.000000
326,26.19,27.19,26.06,26.31,165,255,280,73,0.09,0.43,0.18,0.07,965,1.53461538462,0,1,1,2017-12-22 14:05:14.000000
327,26.19,27.31,26,26.38,165,255,278,73,0.83,0.36,0.21,0.17,960,1.58846153846,1,1,1,2017-12-22 14:05:45.000000
328,26.19,27.25,26,26.38,164,254,269,74,1.52,0.36,1.11,0.41,965,1.60384615385,1,1,1,2017-12-22 14:06:15.000000
329,26.19,27.19,26.06,26.38,163,254,268,74,0.61,0.41,3.67,0.4,970,1.67307692308,1,1,1,2017-12-22 14:06:46.000000
330,26.19,27.25,26.06,26.38,164,254,273,73,0.72,0.59,1.7,0.1,965,1.70384615385,1,1,1,2017-12-22 14:07:17.000000
331,26.19,27.25,26.06,26.31,163,252,272,74,0.12,0.35,0.2,0.11,970,1.79615384615,1,1,1,2017-12-22 14:07:47.000000
332,26.19,27.19,26.06,26.31,163,254,274,74,0.09,0.13,0.17,0.07,975,1.9,0,1,1,2017-12-22 14:08:18.000000
333,26.19,27.25,26.06,26.31,164,252,273,74,0.09,0.08,0.06,0.07,970,1.96923076923,0,0,1,2017-12-22 14:08:49.000000
334,26.19,27.25,26.06,26.31,163,253,272,74,0.17,0.08,0.13,0.08,965,2.01153846154,1,0,1,2017-12-22 14:09:19.000000
335,26.19,27.19,26.06,26.31,164,251,273,74,1.25,0.51,0.12,0.23,960,1.98461538462,1,0,1,2017-12-22 14:09:50.000000
336,26.19,27.25,26.06,26.38,163,251,272,74,0.16,0.14,0.33,0.14,955,1.89230769231,0,0,1,2017-12-22 14:10:21.000000
337,26.19,27.31,26.06,26.38,164,251,271,73,0.1,0.14,0.3,0.15,960,1.83076923077,1,1,1,2017-12-22 14:10:51.000000
338,26.19,27.31,26.06,26.38,164,251,269,70,0.79,0.31,0.28,0.16,965,1.79615384615,0,1,1,2017-12-22 14:11:22.000000
339,26.19,27.31,26.06,26.38,164,253,268,70,0.18,0.16,0.68,0.19,965,1.73846153846,1,1,1,2017-12-22 14:11:52.000000
340,26.19,27.31,26.13,26.44,163,253,267,70,0.13,0.13,0.2,0.79,965,1.65769230769,1,1,1,2017-12-22 14:12:23.000000
341,26.19,27.25,26.13,26.44,163,252,266,70,1.14,0.79,2.74,0.73,965,1.50384615385,1,1,1,2017-12-22 14:12:54.000000
342,26.19,27.38,26.13,26.44,162,249,265,70,1.56,1.62,3.4,1.03,960,1.22692307692,1,1,1,2017-12-22 14:13:55.000000
343,26.19,27.31,26.13,26.38,161,251,266,70,0.77,0.94,2.83,0.12,955,0.876923076923,1,1,1,2017-12-22 14:14:26.000000
344,26.19,27.25,26.13,26.38,158,249,266,70,0.69,0.29,0.62,0.64,950,0.507692307692,1,0,1,2017-12-22 14:14:56.000000
345,26.19,27.31,26.13,26.38,160,247,218,59,0.9,1.02,2.62,0.61,950,0.223076923077,1,1,1,2017-12-22 14:15:27.000000
346,26.19,27.25,26.13,26.44,19,22,97,60,0.42,3.03,3.67,0.64,950,-0.0692307692308,1,1,0,2017-12-22 14:15:58.000000
347,26.19,27.06,26.13,26.38,19,22,98,59,2.32,2.08,1.64,0.1,960,-0.226923076923,1,1,0,2017-12-22 14:16:28.000000
348,26.19,26.94,26.13,26.38,19,22,97,60,0.19,0.18,0.32,0.08,970,-0.303846153846,0,1,0,2017-12-22 14:16:59.000000
349,26.19,26.88,26.06,26.38,19,22,98,60,0.1,0.11,0.11,0.06,965,-0.346153846154,0,0,0,2017-12-22 14:17:29.000000
350,26.19,26.88,26.06,26.44,20,24,101,62,0.07,0.05,0.06,0.06,970,-0.3,0,0,0,2017-12-22 14:18:00.000000
351,26.13,26.81,26.13,26.44,19,23,101,61,0.08,0.05,0.06,0.06,970,-0.211538461538,0,0,0,2017-12-22 14:18:31.000000
352,26.19,26.81,26.06,26.38,19,23,100,61,0.07,0.05,0.09,0.06,970,-0.176923076923,0,0,0,2017-12-22 14:19:01.000000
353,26.19,26.81,26.06,26.44,19,23,99,60,0.08,0.05,0.06,0.06,970,-0.1,0,0,0,2017-12-22 14:19:32.000000
354,26.19,26.75,26.06,26.44,19,22,98,59,0.07,0.05,0.06,0.06,970,0.0230769230769,0,0,0,2017-12-22 14:20:03.000000
355,26.19,26.75,26.06,26.38,18,22,96,59,0.07,0.05,0.06,0.06,965,0.05,0,0,0,2017-12-22 14:20:33.000000
356,26.19,26.69,26.06,26.44,18,22,97,59,0.07,0.05,0.07,0.06,970,0.173076923077,0,0,0,2017-12-22 14:21:04.000000
357,26.19,26.63,26.06,26.38,18,22,96,59,0.07,0.05,0.06,0.06,965,0.3,0,0,0,2017-12-22 14:21:35.000000
358,26.13,26.63,26.06,26.38,18,22,96,59,0.08,0.05,0.05,0.06,960,0.338461538462,0,0,0,2017-12-22 14:22:05.000000
359,26.13,26.56,26.06,26.38,18,22,95,59,0.07,0.05,0.06,0.07,965,0.380769230769,0,0,0,2017-12-22 14:22:36.000000
360,26.13,26.56,26,26.38,19,22,98,61,0.09,0.09,0.1,0.07,965,0.373076923077,0,0,0,2017-12-22 14:23:06.000000
361,26.13,26.56,26,26.38,19,23,99,62,0.1,0.08,0.07,0.09,965,0.311538461538,0,0,0,2017-12-22 14:23:37.000000
362,26.06,26.56,26,26.44,19,23,100,62,0.06,0.05,0.11,0.06,975,0.384615384615,0,0,0,2017-12-22 14:24:08.000000
363,26.13,26.56,26,26.38,19,23,101,61,0.07,0.05,0.07,0.06,975,0.496153846154,0,0,0,2017-12-22 14:24:38.000000
364,26.06,26.56,26,26.44,19,23,100,61,0.07,0.05,0.06,0.06,975,0.6,0,0,0,2017-12-22 14:25:09.000000
365,26.13,26.56,26,26.38,19,23,100,60,0.08,0.04,0.06,0.07,970,0.65,0,0,0,2017-12-22 14:25:40.000000
366,26.13,26.5,26,26.38,19,22,98,59,0.09,0.07,0.09,0.06,965,0.65,0,0,0,2017-12-22 14:26:10.000000
367,26.13,26.5,26,26.38,19,22,98,60,0.1,0.05,0.06,0.07,960,0.553846153846,0,0,0,2017-12-22 14:26:41.000000
368,26.06,26.5,26,26.31,19,23,99,61,0.07,0.1,0.2,0.06,960,0.407692307692,0,0,0,2017-12-22 14:27:12.000000
369,26.13,26.44,26,26.38,19,23,99,61,0.07,0.05,0.06,0.07,955,0.161538461538,0,0,0,2017-12-22 14:27:42.000000
370,26.06,26.44,26,26.38,19,23,99,60,0.13,0.05,0.07,0.08,945,-0.180769230769,0,0,0,2017-12-22 14:28:13.000000
371,26.06,26.44,26,26.38,18,22,99,59,0.07,0.14,0.21,0.17,945,-0.519230769231,0,0,0,2017-12-22 14:28:43.000000
372,26.06,26.44,25.94,26.38,18,22,97,60,0.56,0.41,0.71,0.06,950,-0.707692307692,1,1,0,2017-12-22 14:29:14.000000
373,26.06,26.44,25.94,26.44,18,22,98,59,0.07,0.11,0.16,0.06,950,-0.788461538462,0,0,0,2017-12-22 14:29:45.000000
374,26.06,26.5,25.94,26.38,18,22,96,59,0.07,0.05,0.06,0.06,940,-0.996153846154,0,0,0,2017-12-22 14:30:15.000000
375,26.06,26.44,25.94,26.38,18,22,96,59,0.07,0.05,0.07,0.05,930,-1.22692307692,0,0,0,2017-12-22 14:30:46.000000
376,26.06,26.44,25.94,26.38,18,22,95,59,0.08,0.05,0.06,0.06,920,-1.51923076923,0,0,0,2017-12-22 14:31:17.000000
377,26.06,26.38,25.94,26.31,18,22,96,60,0.07,0.05,0.06,0.06,910,-1.86538461538,0,0,0,2017-12-22 14:31:47.000000
378,26.06,26.38,25.94,26.38,18,22,98,60,0.07,0.05,0.07,0.06,900,-2.25769230769,0,0,0,2017-12-22 14:32:18.000000
379,26.06,26.38,25.88,26.38,19,23,99,60,0.08,0.04,0.06,0.06,890,-2.68846153846,0,0,0,2017-12-22 14:32:48.000000
380,26.06,26.38,25.88,26.38,19,23,99,61,0.09,0.11,0.1,0.09,880,-3.2,0,0,0,2017-12-22 14:33:19.000000
381,26.06,26.38,25.88,26.38,19,23,99,61,0.08,0.11,0.1,0.09,870,-3.68846153846,0,0,0,2017-12-22 14:33:50.000000
